87631,Marek,SOBCZAK,M,1985-04-18
87632,Norbert,MAJEWSKI,M,1947-08-25
87633,Bogdan,CZARNECKI,M,1992-10-31
87634,Edmund,LIS,M,1996-08-03
87635,Marianna,MAZUR,F,1971-08-27
87636,Witold,KRAWCZYK,M,1959-04-03
87637,Jacek,BORKOWSKI,M,1951-03-01
87638,Rudolf,WŁODARCZYK,M,1997-01-21
87639,Wioletta,TOMASZEWSKA,F,1949-04-02
87640,Walentyna,MAKOWSKA,F,1985-02-17
87641,Genowefa,WYSOCKA,F,1946-05-21
87642,Cecylia,RUTKOWSKA,F,1961-01-19
87643,Bożena,CHMIELEWSKA,F,1972-11-03
87644,Violetta,DUDEK,F,1970-12-11
87645,Mariola,WALCZAK,F,1980-01-26
87646,Paweł,JASIŃSKI,M,1948-02-04
87647,Konrad,KAMIŃSKI,M,1956-07-02
87648,Bogdan,SZYMCZAK,M,1973-01-24
87649,Mieczysława,SAWICKA,F,1996-03-23
87650,Anna,MALINOWSKA,F,1950-10-07
87651,Adela,ADAMCZYK,F,1988-12-02
87652,Hanna,WOŹNIAK,F,1962-01-28
87653,Jacek,SIKORA,M,1954-05-14
87654,Wiktoria,JABŁOŃSKA,F,1990-05-09
87655,Tomasz,ZIÓŁKOWSKI,M,1995-07-13
87656,Alina,PRZYBYLSKA,F,1993-08-16
87657,Ilona,BRZEZIŃSKA,F,1976-02-05
87658,Radosław,SZULC,M,1993-10-24
87659,Jan,MICHALSKI,M,1997-03-26
87660,Lucjan,KWIATKOWSKI,M,1952-12-13
87661,Halina,JABŁOŃSKA,F,1944-02-15
87662,Róża,ANDRZEJEWSKA,F,1991-12-16
87663,Gabriela,KACZMARCZYK,F,1970-04-28
87664,Justyna,KRUPA,F,1966-08-07
87665,Władysław,DĄBROWSKI,M,1989-04-27
87666,Maria,SIKORA,F,1954-02-13
87667,Wincenty,WALCZAK,M,1977-11-03
87668,Roman,LEWANDOWSKI,M,1994-11-16
87669,Robert,KAŹMIERCZAK,M,1997-04-16
87670,Teodor,SZULC,M,1996-07-15
87671,Benedykt,SOKOŁOWSKI,M,1964-01-17
87672,Lidia,STĘPIEŃ,F,1973-12-31
87673,Aldona,MAJEWSKA,F,1963-10-05
87674,Józefa,URBAŃSKA,F,1943-07-31
87675,Helena,ZIELIŃSKA,F,1998-12-21
87676,Maciej,TOMASZEWSKI,M,1962-04-18
87677,Władysława,SIKORSKA,F,1979-06-17
87678,Janusz,KOWALSKI,M,1995-09-21
87679,Leonard,MAZUREK,M,1978-04-21
87680,Czesław,LIS,M,2120-12-29
87681,Mieczysława,BARANOWSKA,F,1958-06-03
87682,Radosław,ADAMSKI,M,1953-07-14
87683,Konrad,SZYMCZAK, ,1962-07-27
87684,Sylwia,WÓJCIK,F,1968-06-19
87685,Marian,BŁASZCZYK,M,1955-03-09
87686,Adolf,BARAN,M,1994-12-23
87687,Mariola,KACZMARCZYK,F,1996-06-11
87688,Apolonia,BARAN,F,1962-09-19
87689,Bogusław,ADAMCZYK,M,1979-01-29
87690,Mariusz,DUDA,M,1998-05-16
87691,Romuald,KUBIAK,M,2002-05-10
87692,Dorota,WÓJCIK,F,1968-09-13
87693,Grzegorz,WYSOCKI,M,1984-03-20
87694,Beata,SZYMAŃSKA,F,1977-06-20
87695,Ludwik,OLSZEWSKI,M,1975-08-25
87696,Helena,SOKOŁOWSKA,F,1945-03-05
87697,Adam,KAŹMIERCZAK,M,1988-03-15
87698,Dariusz,PAWŁOWSKI,M,1982-12-08
87699,Jerzy,KACZMARCZYK,M,1989-04-19
87700,Daniela,KAŹMIERCZAK,F,1959-03-24
87701,Regina,KRÓL,F,1985-05-21
87702,Witold,WIECZOREK,M,1948-11-27
87703,Magdalena,WIŚNIEWSKA,F,1989-09-22
87704,Józefa,KOZŁOWSKA,F,1961-11-23
87705,Piotr,ZALEWSKI,M,1995-05-25
87706,Grzegorz,SZYMAŃSKI,M,1958-10-05
87707,Urszula,WYSOCKA,F,1968-08-24
87708,Danuta,LIS,F,1960-05-07
87709,Alojzy,KACZMAREK,M,1967-08-27
87710,Beata,GÓRSKA,F,1971-08-30
87711,Beata,PIOTROWSKA,F,1969-03-12
87712,Mirosława,PAWLAK,F,1968-01-28
87713,Władysława,JABŁOŃSKA,F,1961-08-27
87714,Mariusz,SZYMAŃSKI,M,1955-12-04
87715,Zuzanna,LASKOWSKA,F,1987-04-24
87716,Julian,KRÓL,M,1999-09-28
87717,Józef,CZARNECKI,M,1985-01-12
87718,Lesław,ZALEWSKI,M,1952-12-03
87719,Grzegorz,STĘPIEŃ,M,1963-09-22
87720,Lesław,KOWALCZYK,M,1989-10-19
87721,Sebastian,CZARNECKI,M,1990-01-21
87722,Marek,MICHALAK,M,1946-03-04
87723,Małgorzata,NOWICKA,F,1998-09-25
87724,Alfons,BARANOWSKI,M,1957-05-06
87725,Stefania,SADOWSKA,F,1958-01-31
87726,Robert,PAWLAK,M,1950-12-21
87727,Dariusz,ADAMSKI,M,1949-07-04
87728,Lidia,WRÓBEL,F,1974-02-17
87729,Janusz,MAKOWSKI,M,1944-02-11
87730,Alfons,BORKOWSKI,M,1961-03-23
87731,Mariusz,NOWAKOWSKI,M,1944-05-01
87732,Gertruda,SZYMAŃSKA,F,1992-09-27
87733,Janusz,KRAWCZYK,M,1948-08-28
87734,Celina,KOZŁOWSKA,F,2002-07-06
87735,Grzegorz,LEWANDOWSKI,M,1982-06-12
87736,Bogumiła,MRÓZ,F,1943-03-05
87737,Antonina,ZALEWSKA,F,1953-11-01
87738,Wojciech,KOWALSKI,M,1978-09-02
87739,Zofia,JAWORSKA,F,1993-02-10
87740,Bronisław,WITKOWSKI,M,1979-08-09
87741,Teodor,MICHALAK,M,1973-07-10
87742,Renata,LEWANDOWSKA,F,1997-10-17
87743,Dariusz,ZAWADZKI,M,1960-08-09
87744,Waldemar,JABŁOŃSKI,M,1977-08-05
87745,Marianna,GRABOWSKA,F,1963-09-02
87746,Krystyna,MARCINIAK,F,1972-12-27
87747,Franciszek,JABŁOŃSKI,M,1977-12-22
87748,Walentyna,WOJCIECHOWSKA,F,1943-03-14
87749,Andrzej,JABŁOŃSKI,M,1952-07-10
87750,Celina,NOWAKOWSKA,F,1985-07-20
87751,Ignacy,SOBCZAK,M,1951-11-12
87752,Violetta,RUTKOWSKA,F,1960-10-12
87753,Hubert,KACZMARCZYK,M,1969-04-02
87754,Alfreda,ADAMSKA,F,1969-03-25
87755,Łukasz,GAJEWSKI,M,1972-09-24
87756,Józef,ZIELIŃSKI,M,1979-09-18
87757,Zuzanna,DUDA,F,2002-01-18
87758,Justyna,LIS,F,1998-01-28
87759,Emilia,KOWALSKA,F,1979-06-18
87760,Aniela,WŁODARCZYK,F,1958-01-04
87761,Wioletta,SIKORA,F,1961-06-08
87762,Brygida,WRÓBLEWSKA,F,1981-01-31
87763,Mieczysław,ADAMCZYK,M,1999-04-06
87764,Agnieszka,BARAN,F,1954-11-27
87765,Mieczysław,DUDEK,M,1946-11-06
87766,Arkadiusz,KRUPA,M,1980-06-15
87767,Maria,BOROWSKA,F,1996-09-18
87768,Lucyna,KALINOWSKA,F,1963-01-22
87769,Piotr,BRZEZIŃSKI,M,1990-06-30
87770,Adolf,BORKOWSKI,M,1972-11-17
87771,Genowefa,SAWICKA,F,1999-07-12
87772,Ludwik,MALINOWSKI,M,1996-07-01
87773,Mieczysława,MAKOWSKA,F,1957-09-27
87774,Leszek,KWIATKOWSKI,M,1975-01-11
87775,Cecylia,BĄK,F,1987-03-07
87776,Włodzimierz,WITKOWSKI,M,1988-04-17
87777,Katarzyna,ADAMCZYK,F,1948-06-30
87778,Ireneusz,WÓJCIK,M,1989-02-06
87779,Stanisława,MALINOWSKA,F,1952-08-06
87780,Artur,PRZYBYLSKI,M,2001-06-30
87781,Gerard,KAMIŃSKI,M,1993-01-08
87782,Ilona,SZEWCZYK,F,1984-04-05
87783,Cezary,NOWAK,M,1976-09-02
87784,Mariola,KACZMAREK,F,1978-12-16
87785,Gabriela,LEWANDOWSKA,F,1960-12-16
87786,Brygida,KUBIAK,F,1944-01-16
87787,Radosław,LASKOWSKI,M,1967-10-23
87788,Artur,JASIŃSKI,M,1967-03-19
87789,Wioletta,PIETRZAK,F,1969-02-27
87790,Aniela,ZAWADZKA,F,1974-02-19
87791,Marta,BORKOWSKA,F,1964-02-15
87792,Jarosław,DĄBROWSKI,M,1955-06-15
87793,Elżbieta,MAZUR,F,1992-12-19
87794,Stanisława,SZYMCZAK,F,1980-02-12
87795,Franciszka,ZAJĄC,F,1978-02-01
87796,Anna,KOWALSKA,F,1967-09-10
87797,Bernadeta,BOROWSKA,F,1986-08-21
87798,Adolf,URBAŃSKI,M,1956-09-02
87799,Róża,WITKOWSKA,F,1995-07-09
87800,Mirosław,WÓJCIK,M,1971-12-28
87801,Dorota,SOBCZAK,F,1963-04-07
87802,Urszula,SZCZEPAŃSKA,F,1959-01-11
87803,Wiesława,WŁODARCZYK,F,1979-01-14
87804,Zdzisław,MAJEWSKI,M,1996-07-02
87805,Antoni,OLSZEWSKI,M,1960-11-27
87806,Gertruda,NOWAKOWSKA,F,1955-08-22
87807,Hubert,KRAWCZYK,M,1975-12-28
87808,Róża,NOWAK,F,1943-12-23
87809,Violetta,KOZŁOWSKA,F,1980-05-27
87810,Damian,SZYMAŃSKI,M,2002-05-09
87811,Jolanta,ANDRZEJEWSKA,F,1999-01-10
87812,Alina,PAWLAK,F,1956-10-06
87813,Bogusław,URBAŃSKI,M,1991-10-29
87814,Agnieszka,PRZYBYLSKA,F,1983-07-21
87815,Joachim,WYSOCKI,M,1974-07-11
87816,Hubert,ZAKRZEWSKI,M,1959-12-17
87817,Violetta,BORKOWSKA,F,1972-01-25
87818,Ryszard,CHMIELEWSKI,M,1971-10-01
87819,Franciszek,NOWAKOWSKI,M,1979-02-09
87820,Apolonia,TOMASZEWSKA,F,1982-05-14
87821,Jakub,MALINOWSKI,M,1989-10-13
87822,Eugenia,CHMIELEWSKA,F,1976-09-04
87823,Marian,CIEŚLAK,M,1957-08-10
87824,Bożena,KUBIAK,F,1952-12-21
87825,Karol,CZERWIŃSKI,M,1958-08-23
87826,Zbigniew,WYSOCKI,M,1969-03-22
87827,Ludwik,GAJEWSKI,M,1999-02-13
87828,Bernard,ZIELIŃSKI,M,1943-09-21
87829,Anna,ADAMCZYK,F,2001-09-20
87830,Łukasz,WILK,M,1985-12-03
87831,Sabina,PAWŁOWSKA,F,1970-03-19
87832,Aldona,MICHALAK,F,1958-01-19
87833,Antonina,ZAKRZEWSKA,F,1958-10-18
87834,Anna,OSTROWSKA,F,1992-10-21
87835,Feliks,NOWICKI,M,1966-08-26
87836,Krzysztof,DUDA,M,1984-11-15
87837,Marian,SZYMCZAK,M,1966-03-08
87838,Marian,SZCZEPAŃSKI,M,1959-11-12
87839,Paweł,WILK,M,1997-05-23
87840,Piotr,MAZUR,M,1970-05-12
87841,Józef,KOWALCZYK,M,1965-07-20
87842,Renata,DUDA,F,1958-08-03
87843,Dorota,DUDA,F,1991-01-13
87844,Leonard,WIŚNIEWSKI,M,2002-03-21
87845,Iwona,JANKOWSKA,F,1973-11-19
87846,Pelagia,CIEŚLAK,F,1967-06-25
87847,Ireneusz,JANKOWSKI,M,1949-09-14
87848,Olga,ZIÓŁKOWSKA,F,1949-04-08
87849,Czesław,BARANOWSKI,M,1986-07-24
87850,Bronisław,LASKOWSKI,M,1953-03-29
87851,Justyna,TOMASZEWSKA,F,1994-05-19
87852,Rozalia,SZCZEPAŃSKA,F,1953-04-17
87853,Hanna,WRÓBLEWSKA,F,1991-09-07
87854,Edyta,WIECZOREK,F,1975-05-08
87855,Bogdan,KUCHARSKI,M,1998-08-20
87856,Ludwik,PAWLAK,M,1974-10-02
87857,Adela,WOŹNIAK,F,1952-07-30
87858,Zenon,WŁODARCZYK,M,1993-02-08
87859,Irena,LEWANDOWSKA,F,1996-09-27
87860,Grzegorz,MARCINIAK,M,1979-07-09
87861,Joachim,DUDA,M,1983-07-19
87862,Marianna,PAWLAK,F,1987-06-19
87863,Mikołaj,MRÓZ,M,1984-05-22
87864,Damian,STĘPIEŃ,M,1983-01-31
87865,Beata,KOWALSKA,F,1975-12-17
87866,Mieczysław,BŁASZCZYK,M,1966-06-07
87867,Stanisław,ANDRZEJEWSKI,M,1977-10-29
87868,Ireneusz,ZIELIŃSKI,M,1996-02-05
87869,Władysława,JAWORSKA,F,1969-06-05
87870,Mirosława,WITKOWSKA,F,1969-06-14
87871,Sylwester,BOROWSKI,M,1990-08-06
87872,Zuzanna,WASILEWSKA,F,1966-03-30
87873,Wiesław,WŁODARCZYK,M,1944-01-13
87874,Mariola,BŁASZCZYK,F,1981-12-28
87875,Sylwia,JAKUBOWSKA,F,2000-02-19
87876,Leokadia,STĘPIEŃ,F,1988-10-14
87877,Wiktoria,MAJEWSKA,F,1984-05-03
87878,Henryk,KOWALSKI,M,1950-11-18
87879,Franciszek,JABŁOŃSKI,M,1996-03-16
87880,Stefan,BĄK,M,1990-05-07
87881,Marian,WILK,M,1973-01-08
87882,Lesław,GŁOWACKI,M,1949-01-29
87883,Sylwia,JABŁOŃSKA,F,1989-08-27
87884,Bronisław,WILK,M,1998-02-07
87885,Kazimierz,SAWICKI,M,1977-02-24
87886,Marian,GŁOWACKI,M,1987-06-27
87887,Aneta,JANKOWSKA,F,1967-03-13
87888,Aneta,WOŹNIAK,F,1973-06-22
87889,Ireneusz,ADAMSKI,M,1971-04-07
87890,Eugeniusz,MRÓZ,M,1978-02-07
87891,Brygida,NOWICKA,F,1961-10-27
87892,Brygida,ZAWADZKA,F,1954-02-03
87893,Józefa,URBAŃSKA,F,1951-01-24
87894,Stefan,GÓRSKI,M,1980-02-06
87895,Konrad,SZYMCZAK,M,1981-01-14
87896,Adam,JAKUBOWSKI,M,1999-06-06
87897,Sebastian,BARAN,M,1960-02-08
87898,Halina,MACIEJEWSKA,F,1959-03-17
87899,Helena,PAWŁOWSKA,F,1985-07-16
87900,Bogdan,ZIÓŁKOWSKI,M,1992-11-01
87901,Renata,KOŁODZIEJ,F,1978-01-09
87902,Olga,MICHALSKA,F,1973-10-06
87903,Dorota,MAZUREK,F,1957-04-17
87904,Stefan,MARCINIAK,M,1972-02-13
87905,Tomasz,MAJEWSKI,M,1994-08-10
87906,Natalia,BŁASZCZYK,F,1952-11-23
87907,Leonard,WIŚNIEWSKI,M,2002-01-23
87908,Walentyna,MARCINIAK,F,1977-06-03
87909,Emilia,MAKOWSKA,F,1964-04-23
87910,Lidia,SZYMCZAK,F,1981-01-15
87911,Eugeniusz,MICHALAK,M,1956-06-29
87912,Stefan,KOWALSKI,M,1993-11-04
87913,Leon,ZALEWSKI,M,1945-02-17
87914,Wanda,WOJCIECHOWSKA,F,1995-06-30
87915,Aneta,SIKORSKA,F,1973-08-23
87916,Łucja,NOWAK,F,1969-11-27
87917,Wioletta,ADAMCZYK,F,1987-06-06
87918,Hubert,OSTROWSKI,M,1971-07-18
87919,Apolonia,KAŹMIERCZAK,F,1955-08-20
87920,Bogdan,SZYMCZAK,M,1945-01-16
87921,Zdzisława,KRÓL,F,1993-06-28
87922,Leszek,ZAWADZKI,M,1951-06-02
87923,Bogdan,WILK,M,1959-06-27
87924,Marzena,WOŹNIAK,F,1967-10-13
87925,Maciej,ZIELIŃSKI,M,1961-10-25
87926,Antoni,ZAKRZEWSKI,M,1996-04-05
87927,Stefan,SIKORSKI,M,1988-02-25
87928,Zuzanna,KRUPA,F,1950-02-12
87929,Antoni,KONIECZNY,M,1987-10-02
87930,Przemysław,KUCHARSKI,M,1980-11-09
87931,Arkadiusz,DUDA,M,1962-10-06
87932,Ludwik,KACZMARCZYK,M,1976-04-29
87933,Leon,NOWICKI,M,1978-07-02
87934,Iwona,BORKOWSKA,F,1960-10-06
87935,Franciszek,WOŹNIAK,M,1948-12-12
87936,Pelagia,KAŹMIERCZAK,F,1962-01-17
87937,Henryka,KRUPA,F,1966-09-26
87938,Wojciech,MICHALAK,M,1961-11-28
87939,Lucyna,JANKOWSKA,F,1966-01-26
87940,Aldona,CZARNECKA,F,1999-03-10
87941,Ludwik,WILK,M,1950-04-03
87942,Brygida,PAWLAK,F,2001-06-03
87943,Lidia,SOBCZAK,F,1962-01-17
87944,Bożena,SADOWSKA,F,1984-06-29
87945,Aleksandra,KAMIŃSKA,F,1979-03-18
87946,Romuald,KONIECZNY,M,1985-10-17
87947,Aleksander,KOŁODZIEJ,M,1962-10-05
87948,Zbigniew,BORKOWSKI,M,1980-11-02
87949,Przemysław,KACZMARCZYK,M,1970-06-28
87950,Jan,KACZMARCZYK,M,1958-04-07
87951,Piotr,KALINOWSKI,M,1993-08-09
87952,Agata,SZULC,F,1953-06-16
87953,Marian,CZARNECKI,M,1998-09-22
87954,Danuta,LASKOWSKA,F,1945-12-03
87955,Alicja,MRÓZ,F,1982-12-15
87956,Sylwester,WRÓBLEWSKI,M,2002-08-27
87957,Roman,NOWICKI,M,1967-03-10
87958,Jerzy,SZYMCZAK,M,1948-10-31
87959,Henryka,SIKORA,F,1987-09-15
87960,Zuzanna,ADAMCZYK,F,1950-03-06
87961,Władysław,WITKOWSKI,M,1946-12-24
87962,Aleksandra,NOWAKOWSKA,F,1984-02-22
87963,Irena,JASIŃSKA,F,1972-12-26
87964,Marcin,BARANOWSKI,M,1967-10-09
87965,Teresa,STĘPIEŃ,F,1954-10-05
87966,Monika,DUDA,F,1974-04-26
87967,Paweł,MALINOWSKI,M,1947-08-02
87968,Aniela,SIKORSKA,F,1946-03-18
87969,Marianna,ZALEWSKA,F,1943-08-08
87970,Hubert,MAZUREK,M,1991-01-13
87971,Halina,KOWALSKA,F,1999-11-16
87972,Norbert,BARANOWSKI,M,1957-06-05
87973,Włodzimierz,KAMIŃSKI,M,1982-11-14
87974,Zdzisława,MAJEWSKA,F,1998-01-26
87975,Joachim,GŁOWACKI,M,1986-07-28
87976,Bogusława,WASILEWSKA,F,1945-02-05
87977,Renata,ANDRZEJEWSKA,F,1991-07-08
87978,Grzegorz,MAZUREK,M,1985-02-02
87979,Leonard,WITKOWSKI,M,1955-03-30
87980,Stanisława,WIECZOREK,F,1949-03-26
87981,Robert,KUBIAK,M,1950-10-18
87982,Lech,JABŁOŃSKI,M,1975-09-10
87983,Karolina,DUDA,F,1954-11-01
87984,Norbert,LASKOWSKI,M,1949-09-11
87985,Stefania,PAWLAK,F,1951-04-02
87986,Natalia,URBAŃSKA,F,1968-09-14
87987,Violetta,SZCZEPAŃSKA,F,1981-11-06
87988,Bożena,GAJEWSKA,F,1958-06-30
87989,Wiesław,ZAJĄC,M,1949-01-21
87990,Jan,KWIATKOWSKI,M,1996-05-01
87991,Teodor,WITKOWSKI,M,1950-12-02
87992,Paweł,LASKOWSKI,M,1978-12-14
87993,Marzena,ZAKRZEWSKA,F,1966-08-01
87994,Danuta,SAWICKA,F,1984-01-13
87995,Zenon,ZALEWSKI,M,1945-02-21
87996,Zofia,LASKOWSKA,F,1973-03-07
87997,Iwona,JAWORSKA,F,1944-06-04
87998,Marta,ZAKRZEWSKA,F,1996-07-17
87999,Marta,ZALEWSKA,F,1952-09-24
88000,Henryka,KOWALSKA,F,1998-05-11
88001,Feliks,RUTKOWSKI,M,1949-01-07
88002,Bogumiła,SADOWSKA,F,1949-03-14
88003,Teresa,PRZYBYLSKA,F,1983-07-27
88004,Alina,MICHALSKA,F,1959-04-12
88005,Bernard,WRÓBLEWSKI,M,1993-09-21
88006,Alicja,WOŹNIAK,F,1979-06-11
88007,Bogusław,PIETRZAK,M,1988-02-25
88008,Janusz,BOROWSKI,M,1973-01-08
88009,Wanda,CZARNECKA,F,1966-01-16
88010,Gertruda,MARCINIAK,F,1996-12-26
88011,Marian,CZERWIŃSKI,M,1981-07-02
88012,Łukasz,GÓRSKI,M,1998-02-14
88013,Justyna,ADAMSKA,F,1974-01-06
88014,Wiktor,KUBIAK,M,1957-12-13
88015,Urszula,MRÓZ,F,1997-10-25
88016,Gabriela,SOKOŁOWSKA,F,1983-04-24
88017,Adela,KACZMAREK,F,1994-09-07
88018,Lidia,MAJEWSKA,F,1970-12-08
88019,Karolina,WYSOCKA,F,2001-04-29
88020,Bogdan,SOBCZAK,M,1958-06-08
88021,Konrad,JAKUBOWSKI,M,1962-05-28
88022,Ireneusz,WÓJCIK,M,1962-03-06
88023,Mieczysław,ZAKRZEWSKI,M,1951-10-17
88024,Janusz,ZIÓŁKOWSKI,M,1956-09-16
88025,Katarzyna,MRÓZ,F,1980-02-16
88026,Edward,GAJEWSKI,M,2001-05-12
88027,Artur,KOŁODZIEJ,M,1962-11-15
88028,Grzegorz,KAMIŃSKI,M,1955-12-11
88029,Hieronim,CZERWIŃSKI,M,1972-05-31
88030,Anna,CZARNECKA,F,1991-05-03
88031,Ludwika,SOBCZAK,F,2001-12-10
88032,Bogumił,ADAMSKI,M,2002-12-02
88033,Lesław,STĘPIEŃ,M,1990-11-17
88034,Jerzy,MACIEJEWSKI,M,1961-02-21
88035,Benedykt,NOWICKI,M,1960-02-15
88036,Zuzanna,BŁASZCZYK,F,1983-09-28
88037,Hieronim,WRÓBEL,M,2002-04-24
88038,Zbigniew,MAZUREK,M,1980-09-02
88039,Julian,KOZŁOWSKI,M,1950-03-24
88040,Halina,KOWALSKA,F,1966-04-14
88041,Stefan,SOBCZAK,M,1968-07-04
88042,Gertruda,NOWAKOWSKA,F,1980-08-09
88043,Rudolf,WOŹNIAK,M,1971-08-21
88044,Arkadiusz,DĄBROWSKI,M,1956-04-03
88045,Joachim,WASILEWSKI,M,1996-11-26
88046,Julia,CIEŚLAK,F,1951-12-16
88047,Antonina,SIKORA,F,1982-02-27
88048,Teodor,MAZUREK,M,1974-02-05
88049,Apolonia,NOWAK,F,2000-07-22
88050,Sebastian,JANKOWSKI,M,1975-07-06
88051,Sabina,KOWALSKA,F,1944-01-07
88052,Bernadeta,BORKOWSKA,F,1971-02-16
88053,Aneta,JAWORSKA,F,1948-04-04
88054,Tomasz,WILK,M,1971-04-26
88055,Marianna,JASIŃSKA,F,1962-03-01
88056,Kazimierz,OSTROWSKI,M,1995-11-03
88057,Aniela,MRÓZ,F,1963-05-15
88058,Jan,JAWORSKI,M,1996-02-01
88059,Wacław,DĄBROWSKI,M,1974-11-25
88060,Alina,KOZŁOWSKA,F,1983-02-13
88061,Marian,ANDRZEJEWSKI,M,1984-12-24
88062,Łucja,BORKOWSKA,F,1995-01-24
88063,Gabriela,KRUPA,F,1991-03-11
88064,Adolf,STĘPIEŃ,M,1991-11-17
88065,Wiktor,PAWŁOWSKI,M,1972-03-02
88066,Bernadeta,MAKOWSKA,F,1984-10-18
88067,Lucyna,WITKOWSKA,F,1980-02-06
88068,Róża,KRUPA,F,1970-04-15
88069,Hanna,LASKOWSKA,F,1965-06-11
88070,Irena,WŁODARCZYK,F,1954-04-19
88071,Janina,GRABOWSKA,F,1944-11-14
88072,Gertruda,CZARNECKA,F,1977-09-11
88073,Szczepan,KACZMAREK,M,1962-12-18
88074,Olga,ANDRZEJEWSKA,F,1959-11-25
88075,Leon,KRAJEWSKI,M,1966-11-06
88076,Felicja,CZARNECKA,F,1993-04-23
88077,Marzena,ZAJĄC,F,1943-02-01
88078,Justyna,DĄBROWSKA,F,1998-04-07
88079,Jerzy,WRÓBLEWSKI,M,1993-07-21
88080,Sławomir,CIEŚLAK,M,1976-09-13
88081,Zuzanna,DĄBROWSKA,F,1969-03-06
88082,Aneta,KWIATKOWSKA,F,1969-01-29
88083,Gerard,SIKORA,M,1965-05-18
88084,Bożena,WÓJCIK,F,1995-09-04
88085,Władysław,SAWICKI,M,1951-06-16
88086,Ludwik,KONIECZNY,M,1951-04-08
88087,Izabela,MICHALSKA,F,1986-07-21
88088,Dorota,KRAWCZYK,F,1991-08-06
88089,Roman,NOWICKI,M,1984-03-23
88090,Izabela,GRABOWSKA,F,1983-07-02
88091,Kazimiera,JANKOWSKA,F,1955-08-30
88092,Gerard,GÓRSKI,M,1990-07-09
88093,Walentyna,MAZUR,F,1967-10-09
88094,Kazimiera,WÓJCIK,F,1973-06-24
88095,Zbigniew,BŁASZCZYK,M,1996-10-05
88096,Zygmunt,JASIŃSKI,M,1988-05-03
88097,Marian,PAWŁOWSKI,M,1962-09-07
88098,Tomasz,SOKOŁOWSKI,M,1990-02-20
88099,Beata,JAKUBOWSKA,F,1975-08-05
88100,Alojzy,SIKORSKI,M,1955-09-29
88101,Marcin,KACZMAREK,M,1969-09-09
88102,Wojciech,GÓRSKI,M,1943-11-13
88103,Adela,WOŹNIAK,F,1985-03-05
88104,Julia,SIKORSKA,F,1995-08-21
88105,Rafał,WASILEWSKI,M,1944-05-18
88106,Jakub,KUCHARSKI,M,1943-11-04
88107,Wiktor,MICHALAK,M,1972-02-13
88108,Leonard,ADAMCZYK,M,1963-07-10
88109,Marzena,MAZUREK,F,1956-11-26
88110,Waldemar,SIKORA,M,1983-05-19
88111,Waldemar,KACZMARCZYK,M,1972-07-22
88112,Violetta,KALINOWSKA,F,1959-11-03
88113,Leonard,LASKOWSKI,M,1987-01-15
88114,Izabela,MAJEWSKA,F,2002-08-24
88115,Norbert,PIOTROWSKI,M,1968-06-10
88116,Cezary,SOKOŁOWSKI,M,1985-06-26
88117,Barbara,WALCZAK,F,1984-02-05
88118,Grzegorz,KOŁODZIEJ,M,1998-11-12
88119,Rudolf,MACIEJEWSKI,M,1993-09-24
88120,Andrzej,ZAKRZEWSKI,M,1989-08-14
88121,Romuald,PAWLAK,M,1981-11-30
88122,Norbert,JASIŃSKI,M,1974-04-06
88123,Bolesław,LEWANDOWSKI,M,1980-10-31
88124,Sabina,SZYMCZAK,F,1980-01-08
88125,Halina,BORKOWSKA,F,1999-01-18
88126,Lidia,ANDRZEJEWSKA,F,1999-03-17
88127,Magdalena,KWIATKOWSKA,F,1946-05-13
88128,Zygmunt,BRZEZIŃSKI,M,1952-08-21
88129,Adolf,GÓRSKI,M,2000-07-11
88130,Gabriela,BARANOWSKA,F,1965-07-14
88131,Apolonia,JAKUBOWSKA,F,1990-05-08
88132,Aleksandra,WOŹNIAK,F,1967-09-08
88133,Feliks,ZAKRZEWSKI,M,1977-07-02
88134,Weronika,RUTKOWSKA,F,1987-10-27
88135,Katarzyna,OSTROWSKA,F,1944-12-16
88136,Ludwika,BOROWSKA,F,1959-09-12
88137,Alina,KALINOWSKA,F,1953-02-13
88138,Małgorzata,BĄK,F,1982-11-06
88139,Renata,JASIŃSKA,F,1968-10-21
88140,Władysław,SZCZEPAŃSKI,M,1961-06-27
88141,Halina,ANDRZEJEWSKA,F,1946-09-22
88142,Bronisław,BOROWSKI,M,1962-01-29
88143,Iwona,BARAN,F,1978-09-07
88144,Zofia,SZCZEPAŃSKA,F,1987-12-22
88145,Antonina,URBAŃSKA,F,1956-05-02
88146,Tadeusz,MACIEJEWSKI,M,1945-11-22
88147,Damian,SZYMCZAK,M,1974-11-09
88148,Rozalia,KOŁODZIEJ,F,1978-11-25
88149,Stefania,SOBCZAK,F,1968-08-11
88150,Leokadia,ZIELIŃSKA,F,1948-10-31
88151,Marianna,KRAJEWSKA,F,1990-10-25
88152,Aleksandra,STĘPIEŃ,F,1969-12-10
88153,Helena,WITKOWSKA,F,1977-09-22
88154,Mirosław,WASILEWSKI,M,1960-07-18
88155,Jan,MAZUREK,M,1968-01-03
88156,Natalia,SADOWSKA,F,1965-09-16
88157,Bożena,DUDA,F,1995-07-07
88158,Brygida,MAJEWSKA,F,1949-12-24
88159,Apolonia,JASIŃSKA,F,1985-08-13
88160,Teodor,MAKOWSKI,M,1995-01-12
88161,Cecylia,KRAWCZYK,F,1963-12-20
88162,Szczepan,MRÓZ,M,1978-09-18
88163,Radosław,CZARNECKI,M,1956-06-20
